,lastPrice,tick_volume,bidPrice1,askPrice1,bidPrice1_change,askPrice1_change,bidVolume1,askVolume1,bid_vol_change,ask_vol_change,buy_tick_volume,sell_tick_volume,buy_minus_sell_volume,updateTime,1min sum(N),2min sum(N),,
12068,11795,28,11790,11795,0,0,97,87,-2,-13,22,6,16,22:42:28,-1680,-3224,-4442,-11670.8
12069,11795,6,11790,11795,0,0,98,57,1,-30,6,0,6,22:42:28,-1634,-3134,-4408,-11436.8
12070,11795,54,11790,11795,0,0,109,34,11,-23,54,0,54,22:42:29,-1658,-3128,-4394,-11463.6
12071,11795,78,11795,11800,1,1,38,241,0,0,78,0,78,22:42:29,-1662,-3114,-4392,-11452.8
12072,11800,42,11795,11800,0,0,27,237,-11,-4,2,40,-38,22:42:30,-1604,-3060,-4342,-11222
12073,11795,100,11790,11800,-1,0,107,237,0,0,0,100,-100,22:42:30,-1528,-2982,-4264,-10898.4
12074,11795,20,11790,11800,0,0,105,237,-2,0,1,19,-18,22:42:31,-1402,-3020,-4306,-10734
12075,11795,12,11790,11795,0,-1,107,3,2,0,8,4,4,22:42:31,-1506,-3160,-4404,-11208
12076,11795,66,11795,11800,1,1,6,221,0,0,66,0,66,22:42:32,-1520,-3180,-4422,-11278
12077,11800,16,11795,11800,0,0,25,219,19,-2,8,8,0,22:42:32,-1046,-3176,-4418,-10321.2
12078,11800,2,11795,11800,0,0,48,220,23,1,2,0,2,22:42:33,-1042,-3110,-4358,-10174
12079,11800,18,11795,11800,0,0,51,215,3,-5,16,2,14,22:42:33,-478,-3110,-4358,-9046
12080,11800,200,11795,11800,0,0,73,116,22,-99,200,0,200,22:42:34,-394,-3110,-4324,-8844
12081,11800,530,11800,11805,1,1,64,48,0,0,530,0,530,22:42:34,-336,-3094,-4310,-8694.8
12082,11805,104,11805,11810,1,1,68,54,0,0,104,0,104,22:42:35,66,-2892,-4110,-7448.4
12083,11810,60,11805,11810,0,0,51,35,-17,-19,52,8,44,22:42:35,700,-2374,-3576,-5024.8
12084,11805,28,11805,11810,0,0,52,56,1,21,22,6,16,22:42:36,858,-2268,-3470,-4475.6
12085,11805,48,11805,11810,0,0,57,80,5,24,42,6,36,22:42:36,910,-2218,-3424,-4265.6
12086,11810,58,11805,11810,0,0,39,86,-18,6,8,50,-42,22:42:37,1016,-2202,-3404,-4014.4
12087,11805,96,11800,11805,-1,-1,46,21,0,0,0,96,-96,22:42:37,1214,-2170,-3368,-3544
12088,11805,16,11800,11805,0,0,47,45,1,24,14,2,12,22:42:38,1080,-2212,-3410,-3904.4
12089,11805,52,11800,11805,0,0,47,33,0,-12,52,0,52,22:42:38,866,-2308,-3506,-4543.6
12090,11805,0,11800,11805,0,0,48,68,1,35,0,0,0,22:42:39,1012,-2150,-3490,-4046
12091,11805,6,11800,11805,0,0,47,70,-1,2,4,2,2,22:42:39,1124,-2100,-3424,-3696
12092,11800,4,11800,11805,0,0,45,74,-2,4,2,2,0,22:42:40,1218,-1956,-3424,-3335.2
12093,11805,18,11800,11805,0,0,42,75,-3,1,18,0,18,22:42:40,1134,-1972,-3410,-3508.4
12094,11805,22,11800,11805,0,0,39,67,-3,-8,16,6,10,22:42:41,1118,-1946,-3366,-3465.2
12095,11800,30,11800,11805,0,0,38,59,-1,-8,24,6,18,22:42:41,1020,-1796,-3252,-3367.2
12096,11805,4,11800,11805,0,0,40,52,2,-7,4,0,4,22:42:42,1180,-1832,-3242,-3080.4
12097,11805,80,11800,11805,0,0,44,17,4,-35,78,2,76,22:42:42,1214,-1840,-3222,-3002
12098,11805,26,11800,11805,0,0,30,13,-14,-4,6,20,-14,22:42:43,1252,-1814,-3226,-2898.8
12099,11805,4,11800,11805,0,0,37,30,7,17,4,0,4,22:42:43,1358,-1728,-3144,-2501.6
12100,11800,4,11800,11805,0,0,36,48,-1,18,2,2,0,22:42:44,1344,-1738,-3154,-2551.6
12101,11805,6,11800,11805,0,0,34,75,-2,27,6,0,6,22:42:44,1346,-1694,-3150,-2490.8
12102,11805,4,11800,11805,0,0,41,76,7,1,4,0,4,22:42:45,1336,-1632,-3150,-2436.4
12103,11800,26,11800,11805,0,0,40,73,-1,-3,18,8,10,22:42:45,1372,-1628,-3182,-2391.6
12104,11805,4,11800,11805,0,0,40,71,0,-2,4,0,4,22:42:46,1382,-1396,-3178,-2089.2
12105,11805,10,11800,11805,0,0,44,67,4,-4,10,0,10,22:42:46,1542,-1314,-3164,-1656.8
12106,11800,8,11800,11805,0,0,44,76,0,9,2,6,-4,22:42:47,1598,-1300,-3156,-1520
12107,11800,8,11800,11805,0,0,38,79,-6,3,0,8,-8,22:42:47,1656,-1262,-3146,-1348.4
12108,11800,14,11800,11805,0,0,36,81,-2,2,6,8,-2,22:42:48,1648,-1194,-3150,-1286.8
12109,11805,8,11800,11805,0,0,35,80,-1,-1,4,4,0,22:42:48,1626,-1076,-3156,-1195.2
12110,11805,4,11800,11805,0,0,36,78,1,-2,4,0,4,22:42:49,1632,-1204,-3158,-1338.8
12111,11805,2,11800,11805,0,0,38,84,2,6,2,0,2,22:42:49,1568,-1108,-3156,-1349.6
12112,11805,6,11800,11805,0,0,39,84,1,0,6,0,6,22:42:50,1604,-1136,-3150,-1305.2
12113,11805,10,11800,11805,0,0,39,83,0,-1,8,2,6,22:42:50,1634,-1212,-3148,-1334.4
12114,11805,6,11800,11805,0,0,41,83,2,0,2,4,-2,22:42:51,1672,-1320,-3140,-1380
12115,11800,6,11800,11805,0,0,43,103,2,20,2,4,-2,22:42:51,1682,-1204,-3134,-1214.8
12116,11805,6,11800,11805,0,0,44,101,1,-2,6,0,6,22:42:52,1686,-1176,-3136,-1175.2
12117,11800,6,11800,11805,0,0,43,100,-1,-1,2,4,-2,22:42:52,1712,-1184,-3050,-1046.8
12118,11805,26,11800,11805,0,0,43,89,0,-11,26,0,26,22:42:53,1682,-1148,-3048,-1061.6
12119,11805,92,11800,11805,0,0,3,87,-40,-2,4,88,-84,22:42:53,1750,-1164,-3050,-946.8
12120,11800,16,11795,11800,-1,-1,93,61,0,0,0,16,-16,22:42:54,1814,-1146,-3024,-771.2
12121,11800,50,11795,11800,0,0,97,49,4,-12,50,0,50,22:42:54,1814,-1242,-3086,-948.4
12122,11800,6,11795,11800,0,0,95,37,-2,-12,6,0,6,22:42:55,1782,-1226,-3044,-951.2
12123,11800,6,11795,11800,0,0,95,34,0,-3,6,0,6,22:42:55,1788,-1164,-3034,-854.8
12124,11800,76,11800,11805,1,1,10,116,0,0,76,0,76,22:42:56,1652,-1166,-3002,-1097.2
12125,11800,10,11800,11805,0,0,8,116,-2,0,0,10,-10,22:42:56,1704,-1152,-3020,-994.4
12126,11800,36,11800,11805,0,0,2,116,-6,0,0,36,-36,22:42:57,1832,-1048,-2930,-523.6
12127,11800,24,11795,11800,-1,-1,97,5,0,0,0,24,-24,22:42:57,1868,-1046,-2942,-461.2
12128,11800,10,11795,11800,0,0,89,39,-8,34,10,0,10,22:42:58,1882,-1142,-2978,-584.4
12129,11800,2,11795,11800,0,0,90,55,1,16,2,0,2,22:42:58,1854,-1200,-3002,-734
12130,11795,8,11795,11800,0,0,74,54,-16,-1,6,2,4,22:42:59,1878,-1188,-2992,-661.6
12131,11800,20,11795,11800,0,0,70,45,-4,-9,20,0,20,22:42:59,1874,-1184,-2990,-662.8
12132,11800,6,11795,11800,0,0,69,49,-1,4,2,4,-2,22:43:00,1878,-1184,-2962,-626.8
12133,11795,134,11795,11800,0,0,2,50,-67,1,0,134,-134,22:43:00,1920,-1158,-2942,-491.6
12134,11795,108,11790,11795,-1,-1,96,93,0,0,0,108,-108,22:43:01,1934,-1158,-2888,-409.6
12135,11795,16,11790,11795,0,0,88,124,-8,31,8,8,0,22:43:01,1790,-1286,-2992,-955.2
12136,11790,122,11790,11795,0,0,27,120,-61,-4,4,118,-114,22:43:02,1670,-1388,-3028,-1353.6
12137,11790,62,11785,11790,-1,-1,22,90,0,0,0,62,-62,22:43:02,1508,-1394,-3048,-1704.8
12138,11785,52,11780,11790,-1,0,92,134,0,44,2,50,-48,22:43:03,1430,-1496,-3162,-2097.2
12139,11780,2,11780,11785,0,-1,104,3,12,0,0,2,-2,22:43:03,1376,-1556,-3184,-2299.2
12140,11780,84,11780,11785,0,0,97,28,-7,25,82,2,80,22:43:04,1224,-1570,-3160,-2596
12141,11785,36,11780,11785,0,0,93,24,-4,-4,24,12,12,22:43:04,1154,-1604,-3162,-2778.8
12142,11790,72,11785,11790,1,1,2,218,0,0,72,0,72,22:43:05,1322,-1572,-3126,-2368.4
12143,11785,14,11785,11790,0,0,45,216,43,-2,4,10,-6,22:43:05,1312,-1560,-3086,-2334
12144,11785,22,11785,11790,0,0,43,216,-2,0,2,20,-18,22:43:06,1542,-1506,-2998,-1721.2
12145,11785,50,11785,11790,0,0,19,218,-24,2,0,50,-50,22:43:06,1504,-1518,-3008,-1821.6
12146,11785,40,11780,11785,-1,-1,88,28,0,0,0,40,-40,22:43:07,1452,-1516,-3028,-1943.2
12147,11785,4,11780,11785,0,0,89,75,1,47,4,0,4,22:43:07,1288,-1556,-3066,-2357.2
12148,11780,4,11780,11785,0,0,85,66,-4,-9,0,4,-4,22:43:08,1208,-1596,-3106,-2605.2
12149,11780,4,11780,11785,0,0,82,75,-3,9,0,4,-4,22:43:08,1204,-1560,-3098,-2562
12150,11785,46,11780,11785,0,0,83,56,1,-19,46,0,46,22:43:09,1044,-1548,-3104,-2873.6
12151,11785,32,11780,11785,0,0,84,42,1,-14,30,2,28,22:43:09,1006,-1564,-3108,-2972.8
12152,11780,66,11780,11785,0,0,55,48,-29,6,6,60,-54,22:43:10,1114,-1530,-3058,-2666
12153,11785,10,11780,11785,0,0,49,53,-6,5,2,8,-6,22:43:10,1112,-1516,-3026,-2621.2
12154,11780,106,11775,11785,-1,0,54,49,0,-4,8,98,-90,22:43:11,1030,-1566,-3080,-2899.2
12155,11785,38,11775,11785,0,0,46,47,-8,-2,15,23,-8,22:43:11,954,-1366,-3110,-2841.2
12156,11780,6,11775,11780,0,-1,46,10,0,0,4,2,2,22:43:12,952,-1364,-3190,-2922.8
12157,11785,68,11775,11785,0,1,50,39,4,0,68,0,68,22:43:12,948,-1124,-3200,-2652.8
12158,11775,22,11775,11780,0,-1,49,89,-1,0,6,16,-10,22:43:13,934,-1128,-3192,-2677.6
12159,11780,30,11775,11780,0,0,50,82,1,-7,30,0,30,22:43:13,912,-1042,-3124,-2550.4
12160,11775,34,11775,11780,0,0,43,70,-7,-12,20,14,6,22:43:14,844,-1046,-3136,-2703.2
12161,11775,2,11775,11780,0,0,45,73,2,3,0,2,-2,22:43:14,880,-1016,-3176,-2635.2
12162,11780,16,11775,11780,0,0,48,69,3,-4,12,4,8,22:43:15,890,-1094,-3172,-2704.8
12163,11775,2,11775,11780,0,0,49,70,1,1,0,2,-2,22:43:15,892,-830,-3202,-2414
12164,11780,14,11775,11780,0,0,43,67,-6,-3,2,12,-10,22:43:16,820,-920,-3206,-2670
12165,11780,40,11775,11780,0,0,37,66,-6,-1,4,36,-32,22:43:16,946,-1070,-3334,-2726
12166,11780,14,11775,11780,0,0,36,66,-1,0,6,8,-2,22:43:17,890,-1074,-3348,-2856.8
12167,11775,18,11775,11780,0,0,36,69,0,3,10,8,2,22:43:17,848,-1104,-3376,-3004.8
12168,11775,18,11775,11780,0,0,27,69,-9,0,0,18,-18,22:43:18,842,-1086,-3376,-2995.2
12169,11780,10,11775,11780,0,0,28,65,1,-4,10,0,10,22:43:18,812,-1086,-3366,-3045.2
12170,11780,8,11775,11780,0,0,29,63,1,-2,6,2,4,22:43:19,780,-1100,-3384,-3144
12171,11775,4,11775,11780,0,0,32,64,3,1,0,4,-4,22:43:19,792,-1088,-3372,-3093.6
12172,11775,4,11775,11780,0,0,44,64,12,0,0,4,-4,22:43:20,786,-1082,-3368,-3094.4
12173,11775,38,11775,11780,0,0,28,62,-16,-2,6,32,-26,22:43:20,764,-1088,-3370,-3147.6
12174,11780,6,11775,11780,0,0,30,61,2,-1,4,2,2,22:43:21,736,-1088,-3374,-3207.6
12175,11780,4,11775,11780,0,0,31,61,1,0,2,2,0,22:43:21,710,-1094,-3398,-3290.8
12176,11775,80,11775,11780,0,0,6,54,-25,-7,16,64,-48,22:43:22,682,-1024,-3394,-3258.8
12177,11775,12,11775,11780,0,0,1,64,-5,10,0,12,-12,22:43:22,680,-1090,-3392,-3340
12178,11775,0,11775,11780,0,0,47,65,46,1,0,0,0,22:43:23,636,-1138,-3440,-3533.6
12179,11780,6,11775,11780,0,0,60,66,13,1,4,2,2,22:43:23,630,-1160,-3450,-3582
12180,11780,8,11775,11780,0,0,65,59,5,-7,8,0,8,22:43:24,614,-1162,-3440,-3606.4
12181,11775,96,11775,11780,0,0,52,15,-13,-44,86,10,76,22:43:24,610,-1158,-3428,-3597.6
12182,11780,42,11780,11785,1,1,10,165,0,0,42,0,42,22:43:25,558,-1140,-3420,-3672
12183,11780,72,11775,11780,-1,-1,63,16,0,0,0,72,-72,22:43:25,608,-1058,-3344,-3397.6
12184,11780,4,11775,11780,0,0,63,71,0,55,2,2,0,22:43:26,724,-954,-3310,-3006.8
12185,11775,2,11775,11780,0,0,65,105,2,34,0,2,-2,22:43:26,644,-1022,-3342,-3280.4
12186,11775,158,11775,11780,0,0,3,96,-62,-9,40,118,-78,22:43:27,684,-1024,-3326,-3186.8
12187,11775,12,11770,11775,-1,-1,139,24,0,0,0,12,-12,22:43:27,700,-1028,-3330,-3163.6
12188,11775,78,11770,11775,0,0,136,11,-3,-13,70,8,62,22:43:28,590,-1090,-3410,-3538
12189,11775,32,11775,11780,1,1,16,89,0,0,32,0,32,22:43:28,544,-1090,-3422,-3642
12190,11775,8,11775,11780,0,0,25,89,9,0,0,8,-8,22:43:29,590,-1068,-3364,-3465.6
12191,11775,12,11775,11780,0,0,36,92,11,3,0,12,-12,22:43:29,616,-1046,-3330,-3353.2
12192,11775,64,11775,11780,0,0,2,84,-34,-8,0,64,-64,22:43:30,554,-1050,-3338,-3490
12193,11775,10,11770,11775,-1,-1,137,27,0,0,0,10,-10,22:43:30,464,-1064,-3350,-3698.8
12194,11775,10,11770,11775,0,0,136,32,-1,5,10,0,10,22:43:31,438,-964,-3414,-3694.8
12195,11775,6,11770,11775,0,0,137,47,1,15,6,0,6,22:43:31,528,-978,-3424,-3541.6
12196,11775,0,11770,11775,0,0,140,62,3,15,0,0,0,22:43:32,556,-964,-3414,-3458.8
12197,11770,68,11770,11775,0,0,104,69,-36,7,0,68,-68,22:43:32,558,-488,-3408,-2877.6
12198,11770,172,11770,11775,0,0,42,46,-62,-23,50,122,-72,22:43:33,492,-550,-3410,-3086
12199,11770,82,11765,11775,-1,0,42,46,0,0,0,82,-82,22:43:33,424,-54,-3480,-2696.8
12200,11765,30,11765,11770,0,-1,40,29,-2,0,7,23,-16,22:43:34,350,-44,-3554,-2906.8
12201,11765,52,11765,11770,0,0,21,35,-19,6,8,44,-36,22:43:34,254,-82,-3640,-3230.4
12202,11765,28,11765,11770,0,0,19,40,-2,5,14,14,0,22:43:35,38,104,-3662,-3461.2
12203,11770,26,11765,11770,0,0,30,38,11,-2,6,20,-14,22:43:35,-528,172,-3696,-4545.6
12204,11765,60,11765,11770,0,0,37,15,7,-23,48,12,36,22:43:36,-632,226,-3700,-4692.8
12205,11765,74,11770,11775,1,1,25,86,0,0,74,0,74,22:43:36,-690,220,-3716,-4832
12206,11770,100,11770,11775,0,0,9,91,-16,5,0,100,-100,22:43:37,-670,346,-3682,-4606.8
12207,11770,32,11765,11770,-1,-1,43,42,0,0,0,32,-32,22:43:37,-632,582,-3610,-4175.6
12208,11765,8,11765,11770,0,0,22,78,-21,36,4,4,0,22:43:38,-690,390,-3714,-4626
12209,11770,34,11765,11770,0,0,16,83,-6,5,6,28,-22,22:43:38,-626,240,-3742,-4706
12210,11765,42,11760,11765,-1,-1,53,59,0,0,0,42,-42,22:43:39,-638,374,-3742,-4569.2
12211,11765,38,11760,11765,0,0,49,65,-4,6,34,4,30,22:43:39,-712,412,-3764,-4693.6
12212,11765,14,11760,11765,0,0,46,62,-3,-3,8,6,2,22:43:40,-754,464,-3808,-4759.2
12213,11760,58,11760,11765,0,0,30,53,-16,-9,24,34,-10,22:43:40,-726,408,-3778,-4740.4
12214,11760,104,11755,11760,-1,-1,130,7,0,0,0,104,-104,22:43:41,-724,394,-3766,-4741.2
12215,11760,96,11760,11765,1,1,7,48,0,0,96,0,96,22:43:41,-752,268,-3752,-4934.4
12216,11760,38,11760,11765,0,0,28,45,21,-3,16,22,-6,22:43:42,-866,314,-3854,-5209.2
12217,11765,40,11760,11765,0,0,25,44,-3,-1,4,36,-32,22:43:42,-788,426,-3710,-4774.8
12218,11760,32,11760,11765,0,0,22,41,-3,-3,8,24,-16,22:43:43,-798,454,-3658,-4709.2
12219,11765,12,11760,11765,0,0,18,46,-4,5,4,8,-4,22:43:43,-906,452,-3676,-4945.6
12220,11760,18,11760,11765,0,0,11,48,-7,2,2,16,-14,22:43:44,-908,436,-3642,-4934.8
12221,11760,32,11755,11760,-1,-1,125,74,0,0,0,32,-32,22:43:44,-916,430,-3646,-4962
12222,11760,12,11755,11760,0,0,122,88,-3,14,10,2,8,22:43:45,-930,406,-3660,-5032.8
12223,11755,26,11755,11760,0,0,119,92,-3,4,20,6,14,22:43:45,-968,404,-3686,-5137.2
12224,11755,226,11755,11760,0,0,53,52,-66,-40,94,132,-38,22:43:46,-964,418,-3678,-5104.4
12225,11750,104,11750,11755,-1,-1,222,5,0,0,0,104,-104,22:43:46,-960,582,-3664,-4885.6
12226,11740,680,11740,11745,-1,-1,107,10,0,0,0,680,-680,22:43:47,-1002,596,-3710,-4998.8
12227,11735,540,11735,11740,-1,-1,43,171,0,0,0,540,-540,22:43:47,-1116,540,-3814,-5398
12228,11735,422,11735,11740,0,0,19,138,-24,-33,22,400,-378,22:43:48,-1792,-144,-4514,-8270.8
12229,11740,206,11735,11740,0,0,7,80,-12,-58,122,84,38,22:43:48,-2324,-698,-5054,-10539.6
12230,11745,218,11745,11750,1,1,38,68,0,0,218,0,218,22:43:49,-2700,-1068,-5420,-12101.6
12231,11750,292,11750,11755,1,1,18,10,0,0,292,0,292,22:43:49,-2662,-1094,-5382,-12018.8
12232,11750,164,11750,11755,0,0,30,33,12,23,124,40,84,22:43:50,-2448,-844,-5162,-11070.8
12233,11755,46,11750,11755,0,0,7,67,-23,34,10,36,-26,22:43:50,-2158,-524,-4872,-9816.8
12234,11750,120,11745,11750,-1,-1,62,71,0,0,0,120,-120,22:43:51,-2080,-408,-4790,-9439.6
12235,11750,82,11745,11750,0,0,29,70,-33,-1,18,64,-46,22:43:51,-2112,-430,-4816,-9556
12236,11750,76,11745,11750,0,0,1,57,-28,-13,18,58,-40,22:43:52,-2230,-544,-4936,-10048.8
12237,11745,14,11740,11745,-1,-1,42,5,0,0,0,14,-14,22:43:52,-2274,-562,-4964,-10186.4
12238,11740,38,11740,11745,0,0,47,1,5,-4,38,0,38,22:43:53,-2320,-638,-4984,-10389.6
12239,11745,42,11740,11750,0,1,52,62,5,0,40,2,38,22:43:53,-2332,-582,-4998,-10360.4
12240,11740,96,11740,11745,0,-1,14,2,-38,0,15,81,-66,22:43:54,-2320,-506,-4960,-10207.2
12241,11745,20,11740,11745,0,0,33,24,19,22,8,12,-4,22:43:54,-2198,-384,-4906,-9762.8
12242,11745,44,11740,11745,0,0,11,40,-22,16,18,26,-8,22:43:55,-2248,-466,-4972,-10027.2
12243,11740,88,11740,11745,0,0,56,59,45,19,32,56,-24,22:43:55,-2302,-514,-4976,-10196.8
12244,11740,162,11735,11740,-1,-1,71,12,0,0,0,162,-162,22:43:56,-2316,-664,-4980,-10408.8
12245,11740,48,11735,11740,0,0,74,13,3,1,44,4,40,22:43:56,-2346,-642,-4992,-10454.4
12246,11740,24,11735,11740,0,0,76,15,2,2,18,6,12,22:43:57,-2584,-752,-5162,-11232.4
12247,11735,24,11735,11740,0,0,73,21,-3,6,18,6,12,22:43:57,-2534,-666,-5120,-10987.2
12248,11740,34,11735,11740,0,0,64,33,-9,12,14,20,-6,22:43:58,-2486,-604,-5102,-10798.8
12249,11735,124,11735,11740,0,0,3,33,-61,0,4,120,-116,22:43:58,-2450,-596,-5090,-10705.2
12250,11735,18,11730,11735,-1,-1,44,37,0,0,0,18,-18,22:43:59,-2466,-588,-5096,-10733.6
12251,11730,68,11730,11735,0,0,34,26,-10,-11,58,10,48,22:43:59,-2584,-710,-5208,-11228
12252,11725,174,11725,11735,-1,0,60,8,0,-18,0,174,-174,22:44:00,-2606,-728,-5226,-11311.6
12253,11725,258,11725,11730,0,-1,1,8,-59,0,59,199,-140,22:44:00,-2578,-658,-5178,-11123.6
12254,11735,108,11730,11735,1,1,21,13,0,0,108,0,108,22:44:01,-2750,-816,-5350,-11829.2
12255,11730,112,11730,11740,0,1,48,60,27,0,72,40,32,22:44:01,-2756,-966,-5488,-12159.2
12256,11740,70,11735,11740,1,0,2,61,0,1,26,44,-18,22:44:02,-2540,-870,-5374,-11498
12257,11735,72,11730,11735,-1,-1,42,4,0,0,0,72,-72,22:44:02,-2508,-1000,-5342,-11558
12258,11735,74,11735,11740,1,1,80,49,0,0,74,0,74,22:44:03,-2412,-982,-5364,-11366.4
12259,11735,130,11740,11745,1,1,1,56,0,0,130,0,130,22:44:03,-2422,-1046,-5432,-11531.2
12260,11735,58,11740,11745,0,0,2,52,1,-4,0,58,-58,22:44:04,-2300,-1076,-5358,-11249.2
12261,11740,76,11740,11745,0,0,18,30,16,-22,46,30,16,22:44:04,-2168,-1014,-5228,-10780.8
12262,11740,114,11740,11745,0,0,8,33,-10,3,14,100,-86,22:44:05,-2306,-984,-5284,-11076.8
12263,11745,26,11740,11745,0,0,23,41,15,8,14,12,2,22:44:05,-2302,-990,-5268,-11060
12264,11740,20,11740,11745,0,0,23,35,0,-6,6,14,-8,22:44:06,-2460,-918,-5348,-11369.6
12265,11740,92,11740,11745,0,0,22,5,-1,-30,66,26,40,22:44:06,-2452,-948,-5342,-11383.6
12266,11745,32,11745,11750,1,1,1,81,0,0,32,0,32,22:44:07,-2442,-990,-5350,-11422
12267,11745,90,11745,11750,0,0,21,77,20,-4,0,90,-90,22:44:07,-2352,-1064,-5310,-11290.8
12268,11740,60,11745,11750,0,0,2,77,-19,0,0,60,-60,22:44:08,-2280,-1072,-5290,-11136.4
12269,11750,176,11745,11750,0,0,10,14,8,-63,128,48,80,22:44:08,-2374,-1170,-5406,-11558
12270,11750,76,11745,11750,0,0,26,6,16,-8,56,20,36,22:44:09,-2430,-1386,-5528,-12051.2
12271,11750,40,11745,11750,0,0,29,20,3,14,24,16,8,22:44:09,-2346,-1340,-5340,-11640
12272,11750,8,11745,11750,0,0,34,43,5,23,8,0,8,22:44:10,-2356,-1242,-5304,-11506.4
12273,11750,12,11745,11750,0,0,29,39,-5,-4,12,0,12,22:44:10,-2376,-1264,-5266,-11534.8
12274,11750,6,11745,11750,0,0,29,38,0,-1,6,0,6,22:44:11,-2314,-1284,-5308,-11476.8
12275,11745,26,11745,11750,0,0,31,44,2,6,22,4,18,22:44:11,-2296,-1342,-5300,-11502.4
12276,11745,20,11745,11750,0,0,29,43,-2,-1,14,6,8,22:44:12,-2200,-1248,-5298,-11195.6
12277,11745,34,11745,11750,0,0,18,41,-11,-2,12,22,-10,22:44:12,-2174,-1226,-5280,-11099.2
12278,11745,40,11745,11750,0,0,9,35,-9,-6,14,26,-12,22:44:13,-2168,-1234,-5272,-11088.8
12279,11745,22,11745,11750,0,0,7,40,-2,5,10,12,-2,22:44:13,-2246,-1334,-5282,-11374.8
12280,11745,48,11740,11745,-1,-1,38,12,0,0,0,48,-48,22:44:14,-2248,-1404,-5294,-11474.8
12281,11745,52,11740,11745,0,0,47,29,9,17,50,2,48,22:44:14,-2280,-1400,-5296,-11536
12282,11745,8,11740,11745,0,0,47,50,0,21,8,0,8,22:44:15,-2334,-1444,-5344,-11744.8
12283,11740,156,11740,11745,0,0,19,20,-28,-30,104,52,52,22:44:15,-2284,-1392,-5296,-11534.4
12284,11740,40,11740,11745,0,0,9,25,-10,5,0,40,-40,22:44:16,-2284,-1464,-5302,-11626.8
12285,11745,34,11740,11745,0,0,10,37,1,12,28,6,22,22:44:16,-2230,-1284,-5250,-11250.8
12286,11745,4,11740,11745,0,0,16,44,6,7,2,2,0,22:44:17,-2260,-1370,-5290,-11454
12287,11745,100,11745,11750,1,1,54,72,0,0,100,0,100,22:44:17,-2206,-1358,-5258,-11299.6
12288,11750,46,11745,11750,0,0,37,69,-17,-3,4,42,-38,22:44:18,-2204,-1362,-5264,-11306.4
12289,11745,18,11745,11750,0,0,37,73,0,4,10,8,2,22:44:18,-2106,-1294,-5164,-10928.8
12290,11745,12,11745,11750,0,0,57,69,20,-4,10,2,8,22:44:19,-2126,-1346,-5204,-11071.2
12291,11750,140,11750,11755,1,1,24,71,0,0,140,0,140,22:44:19,-2134,-1342,-4990,-10868.4
12292,11750,38,11750,11755,0,0,22,74,-2,3,0,38,-38,22:44:20,-2130,-1344,-4998,-10870.8
12293,11750,94,11745,11750,-1,-1,65,19,0,0,0,94,-94,22:44:20,-1986,-1222,-4894,-10332.4
12294,11750,20,11745,11750,0,0,65,17,0,-2,18,2,16,22:44:21,-2020,-1284,-4954,-10534.8
12295,11755,64,11750,11755,1,1,11,71,0,0,64,0,64,22:44:21,-2088,-1378,-5040,-10869.6
12296,11755,38,11750,11755,0,0,11,61,0,-10,20,18,2,22:44:22,-2074,-1392,-5024,-10842.4
12297,11750,10,11750,11755,0,0,22,60,11,-1,4,6,-2,22:44:22,-2010,-1330,-4958,-10574
12298,11755,8,11750,11755,0,0,33,60,11,0,4,4,0,22:44:23,-1960,-1324,-4956,-10464.8
12299,11750,26,11750,11755,0,0,36,63,3,3,14,12,2,22:44:23,-1950,-1320,-4958,-10442
12300,11750,60,11750,11755,0,0,22,53,-14,-10,24,36,-12,22:44:24,-1950,-1336,-4958,-10461.2
12301,11755,26,11750,11755,0,0,13,48,-9,-5,6,20,-14,22:44:24,-1950,-1340,-4956,-10464
12302,11755,8,11750,11755,0,0,14,45,1,-3,8,0,8,22:44:25,-1970,-1412,-4968,-10602.4
12303,11755,242,11750,11755,0,0,27,6,13,-39,240,2,238,22:44:25,-2060,-1452,-4982,-10844.4
12304,11755,14,11755,11760,1,1,79,103,0,0,14,0,14,22:44:26,-2094,-1370,-4974,-10806
12305,11760,10,11755,11760,0,0,78,94,-1,-9,6,4,2,22:44:26,-1784,-1140,-4734,-9670
12306,11760,8,11755,11760,0,0,82,90,4,-4,4,4,0,22:44:27,-1770,-1086,-4720,-9563.2
12307,11760,186,11755,11765,0,1,90,60,8,0,184,2,182,22:44:27,-1766,-1066,-4718,-9529.2
12308,11765,12,11760,11765,1,0,4,69,0,9,9,3,6,22:44:28,-1688,-1098,-4716,-9409.6
12309,11765,54,11760,11765,0,0,18,79,14,10,2,52,-50,22:44:28,-1494,-950,-4534,-8662
12310,11765,16,11760,11765,0,0,25,89,7,10,16,0,16,22:44:29,-1550,-960,-4526,-8778
12311,11760,66,11755,11760,-1,-1,116,21,0,0,0,66,-66,22:44:29,-1632,-1016,-4578,-9061.2
12312,11760,90,11755,11760,0,0,113,3,-3,-18,90,0,90,22:44:30,-1608,-1054,-4562,-9042.8
12313,11765,88,11760,11765,1,1,48,58,0,0,88,0,88,22:44:30,-1662,-1198,-4626,-9387.6
12314,11760,56,11760,11765,0,0,40,47,-8,-11,28,28,0,22:44:31,-1508,-1070,-4536,-8836
12315,11765,88,11760,11765,0,0,39,5,-1,-42,86,2,84,22:44:31,-1410,-882,-4448,-8326.4
